Date,Open,High,Low,Close,Volume
2019-11-07 13:30:00,1627.5700000000002,1632.5600000000002,1627.5600000000002,1629.57,104680800.0
2019-11-08 09:30:00,1623.06,1646.53,1614.51,1644.46,559785400.0
2019-11-08 13:30:00,1640.5,1646.0,1638.0,1638.5000000000002,80706400.0
2019-11-11 09:30:00,1634.0699999999997,1652.58,1633.56,1637.57,175714500.0
2019-11-11 13:30:00,1648.9999999999998,1651.0000000000002,1642.5,1642.5,61922300.0
2019-11-12 09:30:00,1635.08,1652.62,1623.5900000000001,1626.55,190782400.0
2019-11-12 13:30:00,1628.99,1645.0,1628.99,1642.0000000000002,167180100.0
2019-11-13 09:30:00,1660.0000000000002,1678.0,1660.0000000000002,1670.4999999999998,318017900.0
2019-11-13 13:30:00,1674.0300000000002,1680.45,1666.44,1676.0300000000002,167013300.0
2019-11-14 09:30:00,1674.0400000000002,1686.6299999999999,1670.62,1673.04,188132800.0
2019-11-14 13:30:00,1667.05,1672.6299999999999,1666.62,1668.5500000000002,65722100.0
2019-11-15 09:30:00,1659.03,1672.32,1651.3000000000002,1669.03,210291200.0
2019-11-15 13:30:00,1655.0,1657.8,1650.0,1650.5,65248700.0
2019-11-18 09:30:00,1655.03,1692.4600000000003,1652.43,1687.03,322392100.0
2019-11-18 13:30:00,1687.0,1692.0000000000002,1685.0000000000002,1685.0000000000002,69133800.0
2019-11-19 09:30:00,1680.9999999999998,1693.4999999999998,1680.0,1692.0000000000002,154339400.0
2019-11-19 13:30:00,1704.0,1712.0,1704.0,1711.67,67188000.0
